05-05-2021_14-33-09 25.111.182.35 [INFO] starting radiation experiment...
05-05-2021_14-33-09 25.111.182.35 [INFO] BOARD HARD RESET...
05-05-2021_14-33-09 25.111.182.35 [INFO] EXPERIMENT RESUMED
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000058f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000068f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000078f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000088f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000098f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000010000009a8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000010000009b8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000010000009c8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000010000009d8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000010000009e8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000010000009f8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000a08f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000a18f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000a28f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000a38f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000a48f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000a58f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000a68f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000a78f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000a88f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000a98f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000aa8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000ab8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000ac8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000ad8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000ae8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000af8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000b08f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000001000000b18f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000988f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000998f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000020000009a8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000020000009b8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000020000009c8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000020000009d8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000020000009e8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000020000009f8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000a08f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000a18f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000a28f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000a38f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000a48f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000a58f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000a68f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000a78f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000a88f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000a98f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000aa8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000ab8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000ac8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000ad8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000ae8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000002000000af8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000c68f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000c78f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000c88f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000c98f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000ca8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000cb8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000cc8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000cd8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000ce8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000cf8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000d08f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000d18f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000d28f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000d38f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000d48f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000d58f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000d68f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000d78f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000d88f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000d98f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000da8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000db8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000dc8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000003000000dd8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000050000008a8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000050000008b8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000050000008c8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000050000008d8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000050000008e8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000050000008f8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000005000000908f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000005000000918f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000005000000928f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000005000000938f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000005000000948f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000005000000958f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000005000000968f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000005000000978f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000005000000988f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000005000000998f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000050000009a8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000050000009b8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000050000009c8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000050000009d8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000050000009e8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000050000009f8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000005000000a08f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000005000000a18f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000007000000468f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000007000000478f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000007000000488f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 00000007000000498f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000070000004a8f3b801000000000
05-05-2021_14-33-29 25.111.182.35 [PL] CC 000000070000004b8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 000000070000004c8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 000000070000004d8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 000000070000004e8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 000000070000004f8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000007000000508f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000007000000518f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000007000000528f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000007000000538f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000007000000548f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000007000000558f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000007000000568f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000007000000578f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000007000000588f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000007000000598f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 000000070000005a8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 000000070000005b8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 000000070000005c8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 000000070000005d8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 000000090000006d8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 000000090000006e8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 000000090000006f8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000009000000708f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000009000000718f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000009000000728f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000009000000738f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000009000000748f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000009000000758f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000009000000768f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000009000000778f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000009000000788f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000009000000798f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 000000090000007a8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 000000090000007b8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 000000090000007c8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 000000090000007d8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 000000090000007e8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 000000090000007f8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000009000000808f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000009000000818f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000009000000828f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000009000000838f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 00000009000000848f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000d18f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000d28f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000d38f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000d48f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000d58f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000d68f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000d78f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000d88f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000d98f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000da8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000db8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000dc8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000dd8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000de8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000df8f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000e08f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000e18f3b801000000000
05-05-2021_14-33-30 25.111.182.35 [PL] CC 0000000a000000e28f3b801000000000
